Credit Score,Finance Type,Trade-in Value,Loan Booked
642,Refi,18475,10/15/2018 0:00
779,Refi,23325,10/15/2018 0:00
769,Purchase,21850,10/15/2018 0:00
734,Purchase,18675,10/15/2018 0:00
729,Refi,18775,10/15/2018 0:00
679,Purchase,16850,10/15/2018 0:00
688,Refi,8425,10/15/2018 0:00
722,Purchase,24275,10/15/2018 0:00
687,Refi,25950,10/15/2018 0:00
820,Purchase,13650,10/15/2018 0:00
644,Purchase,28500,10/15/2018 0:00
563,Purchase,10175,10/15/2018 0:00
735,Refi,23700,10/16/2018 0:00
665,Refi,7650,10/16/2018 0:00
558,Refi,22500,10/16/2018 0:00
612,Purchase,15225,10/16/2018 0:00
630,Refi,23050,10/16/2018 0:00
700,Refi,33095,10/16/2018 0:00
699,Refi,25925,10/16/2018 0:00
834,Purchase,24800,10/16/2018 0:00
834,Purchase,15450,10/16/2018 0:00
672,Refi,41550,10/16/2018 0:00
694,Purchase,27100,10/16/2018 0:00
590,Refi,13525,10/16/2018 0:00
671,Refi,14225,10/16/2018 0:00
649,Refi,26625,10/16/2018 0:00
599,Refi,8525,10/16/2018 0:00
742,Purchase,18325,10/16/2018 0:00
642,Refi,20975,10/16/2018 0:00
637,Purchase,22125,10/16/2018 0:00
696,Purchase,15775,10/16/2018 0:00
731,Refi,31500,10/16/2018 0:00
650,Purchase,31700,10/16/2018 0:00
593,Refi,25050,10/16/2018 0:00
608,Refi,17050,10/16/2018 0:00
616,Purchase,5275,10/16/2018 0:00
651,Refi,7900,10/16/2018 0:00
701,Refi,8800,10/16/2018 0:00
633,Refi,6350,10/17/2018 0:00
752,Purchase,11025,10/17/2018 0:00
667,Refi,23725,10/17/2018 0:00
745,Purchase,27025,10/17/2018 0:00
623,Purchase,13950,10/17/2018 0:00
574,Refi,12500,10/17/2018 0:00
665,Refi,22725,10/17/2018 0:00
674,Refi,14375,10/17/2018 0:00
603,Purchase,22975,10/17/2018 0:00
677,Purchase,11725,10/17/2018 0:00
809,Purchase,23150,10/17/2018 0:00
826,Purchase,24700,10/17/2018 0:00
724,Purchase,12250,10/17/2018 0:00
759,Refi,15250,10/17/2018 0:00
605,Refi,12750,10/17/2018 0:00
651,Purchase,21900,10/17/2018 0:00
675,Refi,15550,10/17/2018 0:00
713,Purchase,27275,10/17/2018 0:00
621,Refi,24375,10/17/2018 0:00
624,Refi,18225,10/17/2018 0:00
599,Refi,12750,10/17/2018 0:00
684,Refi,12875,10/17/2018 0:00
635,Refi,14325,10/17/2018 0:00
681,Refi,6450,10/17/2018 0:00
768,Purchase,13650,10/17/2018 0:00
637,Refi,10550,10/17/2018 0:00
626,Refi,10350,10/17/2018 0:00
737,Purchase,23650,10/17/2018 0:00
734,Purchase,17125,10/17/2018 0:00
599,Refi,25025,10/17/2018 0:00
620,Refi,11125,10/17/2018 0:00
671,Purchase,10700,10/17/2018 0:00
663,Purchase,8150,10/17/2018 0:00
633,Refi,19250,10/17/2018 0:00
580,Purchase,31875,10/18/2018 0:00
758,Purchase,10475,10/18/2018 0:00
618,Purchase,10675,10/18/2018 0:00
562,Refi,22050,10/18/2018 0:00
647,Refi,27225,10/18/2018 0:00
833,Purchase,14675,10/18/2018 0:00
699,Refi,37925,10/18/2018 0:00
728,Refi,17325,10/18/2018 0:00
635,Purchase,23875,10/18/2018 0:00
609,Refi,10250,10/18/2018 0:00
650,Refi,7325,10/18/2018 0:00
682,Refi,18550,10/18/2018 0:00
779,Refi,7275,10/18/2018 0:00
662,Purchase,10775,10/18/2018 0:00
703,Purchase,10350,10/18/2018 0:00
780,Purchase,17575,10/18/2018 0:00
745,Purchase,25275,10/18/2018 0:00
734,Refi,29450,10/18/2018 0:00
674,Refi,10700,10/18/2018 0:00
626,Refi,17150,10/18/2018 0:00
733,Refi,11225,10/18/2018 0:00
692,Refi,28325,10/18/2018 0:00
815,Purchase,17750,10/18/2018 0:00
761,Purchase,24100,10/18/2018 0:00
851,Purchase,8525,10/18/2018 0:00
600,Refi,13150,10/18/2018 0:00
754,Refi,19875,10/18/2018 0:00
706,Purchase,11150,10/18/2018 0:00
735,Purchase,20750,10/18/2018 0:00
631,Refi,28239,10/18/2018 0:00
636,Purchase,13725,10/18/2018 0:00
801,Purchase,26400,10/19/2018 0:00
588,Refi,18500,10/19/2018 0:00
678,Refi,12425,10/19/2018 0:00
551,Refi,9850,10/19/2018 0:00
775,Purchase,16250,10/19/2018 0:00
734,Purchase,32425,10/19/2018 0:00
596,Refi,16775,10/19/2018 0:00
676,Purchase,22950,10/19/2018 0:00
759,Refi,11600,10/19/2018 0:00
619,Purchase,27425,10/19/2018 0:00
569,Refi,17000,10/19/2018 0:00
584,Refi,25675,10/19/2018 0:00
723,Purchase,13475,10/19/2018 0:00
591,Refi,16700,10/19/2018 0:00
576,Refi,24775,10/19/2018 0:00
823,Purchase,13325,10/19/2018 0:00
800,Purchase,34600,10/19/2018 0:00
605,Purchase,10925,10/19/2018 0:00
613,Purchase,13875,10/19/2018 0:00
611,Purchase,14400,10/19/2018 0:00
572,Refi,11625,10/19/2018 0:00
588,Refi,14650,10/19/2018 0:00
581,Refi,16850,10/19/2018 0:00
534,Purchase,11500,10/19/2018 0:00
786,Purchase,10900,10/19/2018 0:00
757,Refi,13375,10/19/2018 0:00
610,Purchase,15500,10/19/2018 0:00
666,Purchase,31225,10/19/2018 0:00
646,Refi,11850,10/19/2018 0:00
749,Purchase,26525,10/22/2018 0:00
736,Purchase,14950,10/22/2018 0:00
599,Refi,17400,10/22/2018 0:00
683,Refi,21525,10/22/2018 0:00
536,Purchase,25150,10/22/2018 0:00
641,Refi,25950,10/22/2018 0:00
656,Refi,42400,10/22/2018 0:00
597,Refi,9825,10/22/2018 0:00
694,Refi,20830,10/22/2018 0:00
734,Purchase,7530,10/22/2018 0:00
691,Refi,7175,10/22/2018 0:00
672,Refi,19425,10/22/2018 0:00
748,Purchase,13050,10/22/2018 0:00
609,Refi,15925,10/22/2018 0:00
772,Refi,12125,10/22/2018 0:00
654,Refi,27850,10/22/2018 0:00
768,Purchase,44875,10/22/2018 0:00
639,Refi,23625,10/22/2018 0:00
693,Purchase,9975,10/22/2018 0:00
741,Purchase,9350,10/22/2018 0:00
609,Refi,20450,10/22/2018 0:00
826,Purchase,10750,10/23/2018 0:00
608,Refi,14225,10/23/2018 0:00
604,Refi,19175,10/23/2018 0:00
837,Purchase,11450,10/23/2018 0:00
617,Refi,11675,10/23/2018 0:00
586,Refi,18125,10/23/2018 0:00
797,Purchase,29550,10/23/2018 0:00
610,Refi,23025,10/23/2018 0:00
723,Refi,10550,10/23/2018 0:00
758,Refi,47575,10/23/2018 0:00
593,Refi,7150,10/23/2018 0:00
564,Refi,8825,10/23/2018 0:00
741,Purchase,23550,10/23/2018 0:00
568,Refi,14700,10/23/2018 0:00
700,Refi,23675,10/23/2018 0:00
839,Refi,6050,10/23/2018 0:00
618,Refi,20500,10/23/2018 0:00
839,Purchase,27100,10/23/2018 0:00
639,Refi,9525,10/23/2018 0:00
500,Purchase,21950,10/23/2018 0:00
625,Refi,7900,10/23/2018 0:00
541,Purchase,11200,10/23/2018 0:00
729,Purchase,18550,10/23/2018 0:00
744,Refi,14625,10/23/2018 0:00
636,Refi,30325,10/23/2018 0:00
739,Purchase,10375,10/23/2018 0:00
638,Refi,11125,10/23/2018 0:00
827,Purchase,11325,10/23/2018 0:00
822,Purchase,15025,10/23/2018 0:00
674,Refi,19700,10/23/2018 0:00
581,Refi,6925,10/23/2018 0:00
552,Purchase,20225,10/23/2018 0:00
631,Refi,30400,10/23/2018 0:00
645,Refi,6650,10/23/2018 0:00
721,Refi,20125,10/23/2018 0:00
674,Purchase,13625,10/23/2018 0:00
637,Refi,33025,10/24/2018 0:00
671,Refi,9375,10/24/2018 0:00
644,Refi,20800,10/24/2018 0:00
730,Refi,5900,10/24/2018 0:00
707,Purchase,25850,10/24/2018 0:00
774,Purchase,21500,10/24/2018 0:00
625,Refi,24500,10/24/2018 0:00
661,Refi,8975,10/24/2018 0:00
628,Refi,17475,10/24/2018 0:00
697,Purchase,21450,10/24/2018 0:00
839,Purchase,25600,10/24/2018 0:00
578,Refi,11850,10/24/2018 0:00
720,Refi,5150,10/24/2018 0:00
703,Purchase,6075,10/24/2018 0:00
601,Purchase,14600,10/24/2018 0:00
655,Refi,10625,10/24/2018 0:00
742,Refi,44575,10/24/2018 0:00
798,Purchase,17625,10/24/2018 0:00
827,Purchase,14950,10/24/2018 0:00
681,Purchase,25500,10/24/2018 0:00
867,Purchase,20800,10/24/2018 0:00
751,Refi,6650,10/24/2018 0:00
592,Refi,13175,10/24/2018 0:00
643,Refi,33150,10/24/2018 0:00
659,Purchase,7900,10/24/2018 0:00
659,Refi,25225,10/24/2018 0:00
853,Purchase,27400,10/24/2018 0:00
591,Refi,10575,10/24/2018 0:00
652,Refi,28050,10/24/2018 0:00
619,Refi,17500,10/24/2018 0:00
727,Purchase,11725,10/25/2018 0:00
612,Purchase,16700,10/25/2018 0:00
761,Purchase,11275,10/25/2018 0:00
731,Refi,9725,10/25/2018 0:00
735,Purchase,6425,10/25/2018 0:00
639,Refi,11225,10/25/2018 0:00
610,Refi,31750,10/25/2018 0:00
736,Purchase,37125,10/25/2018 0:00
776,Refi,15800,10/25/2018 0:00
707,Refi,35650,10/25/2018 0:00
656,Refi,14150,10/25/2018 0:00
811,Purchase,14025,10/25/2018 0:00
684,Refi,29125,10/25/2018 0:00
601,Refi,27725,10/25/2018 0:00
597,Refi,11550,10/25/2018 0:00
860,Purchase,26125,10/25/2018 0:00
640,Refi,20250,10/25/2018 0:00
714,Refi,17200,10/25/2018 0:00
708,Refi,17675,10/25/2018 0:00
743,Purchase,17750,10/25/2018 0:00
683,Purchase,10225,10/25/2018 0:00
788,Purchase,17925,10/25/2018 0:00
561,Purchase,9450,10/25/2018 0:00
591,Refi,14475,10/25/2018 0:00
682,Refi,29725,10/25/2018 0:00
874,Purchase,14850,10/25/2018 0:00
637,Refi,22000,10/25/2018 0:00
688,Refi,19400,10/25/2018 0:00
586,Refi,26425,10/25/2018 0:00
729,Purchase,15050,10/26/2018 0:00
818,Purchase,31175,10/26/2018 0:00
737,Purchase,23425,10/26/2018 0:00
655,Refi,17350,10/26/2018 0:00
702,Refi,6025,10/26/2018 0:00
842,Purchase,17525,10/26/2018 0:00
738,Refi,9250,10/26/2018 0:00
594,Refi,17650,10/26/2018 0:00
619,Refi,25700,10/26/2018 0:00
823,Purchase,13025,10/26/2018 0:00
694,Refi,12500,10/26/2018 0:00
753,Refi,16200,10/26/2018 0:00
747,Purchase,12950,10/26/2018 0:00
665,Refi,6988,10/26/2018 0:00
682,Purchase,38775,10/26/2018 0:00
723,Refi,16900,10/26/2018 0:00
553,Refi,17550,10/26/2018 0:00
649,Refi,15750,10/26/2018 0:00
679,Purchase,9975,10/26/2018 0:00
687,Refi,27250,10/26/2018 0:00
562,Purchase,19950,10/26/2018 0:00
859,Purchase,16375,10/26/2018 0:00
677,Refi,18400,10/26/2018 0:00
715,Purchase,25850,10/26/2018 0:00
641,Refi,29050,10/26/2018 0:00
651,Refi,13825,10/26/2018 0:00
656,Refi,5450,10/26/2018 0:00
705,Refi,23150,10/26/2018 0:00
696,Purchase,10775,10/26/2018 0:00
672,Refi,26350,10/26/2018 0:00
729,Purchase,27850,10/29/2018 0:00
721,Purchase,18525,10/29/2018 0:00
794,Purchase,13075,10/29/2018 0:00
607,Refi,14000,10/29/2018 0:00
681,Refi,20625,10/29/2018 0:00
617,Refi,8800,10/29/2018 0:00
738,Purchase,27125,10/29/2018 0:00
773,Refi,21050,10/29/2018 0:00
614,Refi,25850,10/29/2018 0:00
737,Refi,7225,10/29/2018 0:00
719,Purchase,17450,10/29/2018 0:00
725,Purchase,12100,10/29/2018 0:00
612,Refi,18050,10/29/2018 0:00
745,Purchase,31575,10/29/2018 0:00
616,Refi,12625,10/29/2018 0:00
856,Purchase,13450,10/29/2018 0:00
717,Purchase,10650,10/29/2018 0:00
661,Refi,15000,10/29/2018 0:00
806,Purchase,16000,10/29/2018 0:00
621,Refi,19450,10/29/2018 0:00
560,Refi,7975,10/29/2018 0:00
629,Refi,7275,10/29/2018 0:00
715,Refi,17050,10/29/2018 0:00
659,Purchase,14225,10/29/2018 0:00
770,Purchase,16525,10/29/2018 0:00
646,Refi,8450,10/29/2018 0:00
702,Refi,15150,10/29/2018 0:00
791,Purchase,10300,10/29/2018 0:00
589,Refi,13475,10/29/2018 0:00
802,Purchase,21625,10/29/2018 0:00
608,Refi,21300,10/30/2018 0:00
691,Purchase,12825,10/30/2018 0:00
620,Refi,31425,10/30/2018 0:00
583,Refi,15725,10/30/2018 0:00
775,Purchase,18150,10/30/2018 0:00
744,Purchase,17025,10/30/2018 0:00
605,Refi,21650,10/30/2018 0:00
582,Refi,24625,10/30/2018 0:00
651,Refi,9625,10/30/2018 0:00
815,Purchase,20050,10/30/2018 0:00
609,Refi,16425,10/30/2018 0:00
653,Purchase,21950,10/30/2018 0:00
577,Refi,20650,10/30/2018 0:00
794,Purchase,16800,10/30/2018 0:00
854,Purchase,13500,10/30/2018 0:00
703,Refi,17250,10/30/2018 0:00
667,Purchase,21275,10/30/2018 0:00
626,Refi,10600,10/30/2018 0:00
577,Purchase,13550,10/30/2018 0:00
594,Refi,14350,10/30/2018 0:00
748,Purchase,9725,10/30/2018 0:00
733,Purchase,13350,10/30/2018 0:00
766,Purchase,10650,10/30/2018 0:00
700,Refi,24075,10/30/2018 0:00
677,Purchase,7100,10/30/2018 0:00
626,Purchase,24800,10/30/2018 0:00
774,Refi,15375,10/30/2018 0:00
713,Refi,11100,10/30/2018 0:00
573,Refi,22100,10/31/2018 0:00
647,Refi,18900,10/31/2018 0:00
842,Refi,16700,10/31/2018 0:00
732,Refi,18975,10/31/2018 0:00
631,Purchase,15900,10/31/2018 0:00
651,Refi,6900,10/31/2018 0:00
591,Refi,9850,10/31/2018 0:00
743,Refi,21300,10/31/2018 0:00
749,Purchase,16275,10/31/2018 0:00
709,Purchase,13700,10/31/2018 0:00
736,Purchase,12575,10/31/2018 0:00
571,Purchase,12575,10/31/2018 0:00
819,Purchase,18050,10/31/2018 0:00
587,Refi,17050,10/31/2018 0:00
657,Refi,12050,10/31/2018 0:00
817,Purchase,44175,10/31/2018 0:00
668,Purchase,11575,10/31/2018 0:00
640,Purchase,23050,10/31/2018 0:00
802,Purchase,30500,10/31/2018 0:00
713,Purchase,15375,10/31/2018 0:00
617,Purchase,11575,10/31/2018 0:00
681,Purchase,22550,11/1/2018 0:00
872,Purchase,24925,11/1/2018 0:00
829,Purchase,26475,11/1/2018 0:00
696,Refi,10175,11/1/2018 0:00
584,Purchase,13750,11/1/2018 0:00
568,Purchase,22325,11/1/2018 0:00
788,Purchase,6650,11/1/2018 0:00
665,Purchase,16625,11/1/2018 0:00
740,Purchase,10000,11/1/2018 0:00
643,Refi,24700,11/1/2018 0:00
818,Purchase,16850,11/1/2018 0:00
788,Purchase,12250,11/1/2018 0:00
619,Refi,16275,11/1/2018 0:00
625,Purchase,10750,11/1/2018 0:00
627,Refi,22800,11/1/2018 0:00
775,Purchase,26800,11/1/2018 0:00
573,Refi,19700,11/2/2018 0:00
666,Refi,24550,11/2/2018 0:00
644,Refi,16650,11/2/2018 0:00
768,Purchase,13925,11/2/2018 0:00
666,Refi,39875,11/2/2018 0:00
607,Refi,16275,11/2/2018 0:00
680,Refi,7875,11/2/2018 0:00
651,Refi,10575,11/2/2018 0:00
611,Refi,12475,11/2/2018 0:00
638,Refi,6975,11/2/2018 0:00
700,Purchase,10350,11/2/2018 0:00
647,Refi,6650,11/2/2018 0:00
511,Purchase,15000,11/2/2018 0:00
550,Refi,24875,11/2/2018 0:00
871,Purchase,11475,11/5/2018 0:00
576,Refi,10250,11/5/2018 0:00
668,Refi,18425,11/5/2018 0:00
594,Refi,14675,11/5/2018 0:00
703,Refi,17700,11/5/2018 0:00
788,Purchase,24025,11/5/2018 0:00
774,Purchase,9250,11/5/2018 0:00
601,Refi,26900,11/5/2018 0:00
700,Purchase,16450,11/5/2018 0:00
720,Purchase,17525,11/5/2018 0:00
511,Purchase,12875,11/5/2018 0:00
746,Purchase,13200,11/5/2018 0:00
561,Refi,16325,11/6/2018 0:00
733,Purchase,15225,11/6/2018 0:00
676,Refi,18750,11/6/2018 0:00
707,Refi,54125,11/6/2018 0:00
621,Refi,16725,11/6/2018 0:00
726,Purchase,28425,11/6/2018 0:00
648,Purchase,11475,11/6/2018 0:00
745,Purchase,24025,11/6/2018 0:00
625,Refi,14625,11/6/2018 0:00
635,Refi,17175,11/6/2018 0:00
651,Refi,25625,11/6/2018 0:00
664,Purchase,9725,11/6/2018 0:00
826,Purchase,29575,11/7/2018 0:00
631,Refi,15025,11/7/2018 0:00
718,Refi,35250,11/7/2018 0:00
596,Refi,7500,11/7/2018 0:00
720,Purchase,27700,11/7/2018 0:00
855,Purchase,14075,11/7/2018 0:00
661,Refi,9550,11/7/2018 0:00
869,Purchase,22900,11/7/2018 0:00
817,Purchase,18425,11/7/2018 0:00
696,Purchase,23875,11/7/2018 0:00
578,Purchase,23075,11/7/2018 0:00
672,Refi,11500,11/7/2018 0:00
813,Purchase,12100,11/7/2018 0:00
712,Purchase,19025,11/7/2018 0:00
656,Refi,18000,11/7/2018 0:00
641,Refi,10550,11/7/2018 0:00
708,Purchase,24825,11/7/2018 0:00
837,Refi,10100,11/7/2018 0:00
611,Refi,14000,11/7/2018 0:00
584,Refi,14325,11/8/2018 0:00
622,Purchase,26250,11/8/2018 0:00
562,Refi,10800,11/8/2018 0:00
766,Purchase,24975,11/8/2018 0:00
700,Purchase,18950,11/8/2018 0:00
622,Refi,13425,11/8/2018 0:00
774,Purchase,26275,11/8/2018 0:00
703,Purchase,16975,11/8/2018 0:00
881,Purchase,9625,11/8/2018 0:00
638,Refi,15650,11/8/2018 0:00
582,Refi,23273,11/8/2018 0:00
661,Refi,10650,11/8/2018 0:00
766,Purchase,11150,11/8/2018 0:00
704,Purchase,17350,11/8/2018 0:00
667,Refi,6200,11/8/2018 0:00
722,Purchase,29500,11/8/2018 0:00
864,Purchase,16150,11/8/2018 0:00
556,Purchase,11600,11/9/2018 0:00
708,Refi,9350,11/9/2018 0:00
669,Refi,16775,11/9/2018 0:00
671,Refi,17500,11/9/2018 0:00
666,Refi,7225,11/9/2018 0:00
686,Purchase,15325,11/9/2018 0:00
566,Refi,25200,11/9/2018 0:00
670,Refi,8425,11/9/2018 0:00
801,Refi,20875,11/9/2018 0:00
721,Purchase,26525,11/9/2018 0:00
661,Refi,33350,11/9/2018 0:00
681,Refi,60125,11/9/2018 0:00
701,Refi,7325,11/9/2018 0:00
658,Refi,17950,11/9/2018 0:00
633,Refi,22375,11/9/2018 0:00
615,Purchase,12225,11/9/2018 0:00
643,Refi,20425,11/9/2018 0:00
678,Refi,12975,11/9/2018 0:00
613,Purchase,24875,11/9/2018 0:00
666,Refi,5425,11/12/2018 0:00
831,Purchase,13700,11/12/2018 0:00
661,Purchase,8250,11/12/2018 0:00
772,Purchase,18100,11/12/2018 0:00
670,Refi,12525,11/12/2018 0:00
719,Refi,21050,11/12/2018 0:00
624,Purchase,16800,11/12/2018 0:00
530,Purchase,13550,11/13/2018 0:00
735,Purchase,15250,11/13/2018 0:00
673,Refi,8850,11/13/2018 0:00
780,Purchase,16100,11/13/2018 0:00
720,Refi,24525,11/13/2018 0:00
587,Purchase,22000,11/13/2018 0:00
756,Purchase,13775,11/13/2018 0:00
805,Purchase,10825,11/13/2018 0:00
641,Refi,31675,11/13/2018 0:00
804,Purchase,38750,11/13/2018 0:00
765,Purchase,9375,11/13/2018 0:00
609,Refi,6175,11/13/2018 0:00
833,Purchase,11725,11/13/2018 0:00
614,Refi,19350,11/13/2018 0:00
870,Purchase,13200,11/13/2018 0:00
669,Purchase,8850,11/13/2018 0:00
731,Purchase,14875,11/13/2018 0:00
873,Purchase,15650,11/13/2018 0:00
660,Purchase,14150,11/14/2018 0:00
620,Refi,7025,11/14/2018 0:00
579,Refi,11300,11/14/2018 0:00
652,Refi,9600,11/14/2018 0:00
660,Refi,20200,11/14/2018 0:00
685,Refi,20875,11/14/2018 0:00
676,Refi,29300,11/14/2018 0:00
564,Refi,30825,11/14/2018 0:00
774,Purchase,25700,11/14/2018 0:00
630,Refi,11650,11/14/2018 0:00
796,Purchase,28650,11/14/2018 0:00
590,Refi,25175,11/14/2018 0:00
622,Refi,7925,11/14/2018 0:00
720,Refi,13550,11/14/2018 0:00
741,Refi,28200,11/14/2018 0:00
562,Purchase,15850,11/14/2018 0:00
831,Purchase,10525,11/14/2018 0:00
641,Refi,21700,11/14/2018 0:00
661,Refi,17350,11/14/2018 0:00
581,Purchase,18900,11/14/2018 0:00
657,Refi,15775,11/14/2018 0:00
602,Refi,23150,11/14/2018 0:00
567,Refi,14125,11/14/2018 0:00
716,Refi,23825,11/14/2018 0:00
855,Purchase,24950,11/14/2018 0:00
665,Refi,29125,11/14/2018 0:00
647,Purchase,12550,11/14/2018 0:00
621,Refi,24275,11/14/2018 0:00
560,Refi,11850,11/14/2018 0:00
548,Purchase,12625,11/15/2018 0:00
696,Purchase,10650,11/15/2018 0:00
802,Purchase,28275,11/15/2018 0:00
838,Purchase,14175,11/15/2018 0:00
586,Refi,17350,11/15/2018 0:00
776,Purchase,13500,11/15/2018 0:00
647,Refi,8800,11/15/2018 0:00
617,Purchase,9875,11/15/2018 0:00
861,Purchase,26450,11/15/2018 0:00
784,Purchase,24525,11/15/2018 0:00
757,Purchase,12725,11/15/2018 0:00
680,Refi,22900,11/15/2018 0:00
793,Refi,22200,11/15/2018 0:00
657,Purchase,10650,11/15/2018 0:00
603,Purchase,16950,11/15/2018 0:00
768,Purchase,16675,11/15/2018 0:00
695,Refi,13975,11/15/2018 0:00
608,Refi,29875,11/15/2018 0:00
808,Purchase,11350,11/15/2018 0:00
778,Purchase,29875,11/15/2018 0:00
583,Refi,15750,11/15/2018 0:00
694,Refi,15425,11/15/2018 0:00
669,Refi,10350,11/16/2018 0:00
809,Purchase,20550,11/16/2018 0:00
640,Refi,8425,11/16/2018 0:00
664,Purchase,15375,11/16/2018 0:00
677,Refi,19000,11/16/2018 0:00
665,Refi,16575,11/16/2018 0:00
685,Refi,36150,11/16/2018 0:00
829,Purchase,23225,11/16/2018 0:00
747,Purchase,26125,11/16/2018 0:00
593,Purchase,8400,11/16/2018 0:00
706,Refi,8175,11/16/2018 0:00
852,Purchase,27350,11/16/2018 0:00
614,Refi,5475,11/16/2018 0:00
763,Refi,24775,11/16/2018 0:00
852,Purchase,9075,11/16/2018 0:00
763,Refi,21225,11/16/2018 0:00
631,Refi,22595,11/16/2018 0:00
848,Purchase,7530,11/16/2018 0:00
638,Refi,17225,11/16/2018 0:00
701,Refi,30675,11/16/2018 0:00
508,Refi,12875,11/16/2018 0:00
602,Refi,13425,11/16/2018 0:00
584,Refi,8050,11/16/2018 0:00
704,Refi,10100,11/16/2018 0:00
794,Purchase,16200,11/19/2018 0:00
550,Purchase,14875,11/19/2018 0:00
686,Refi,7475,11/19/2018 0:00
793,Refi,42050,11/19/2018 0:00
825,Refi,28625,11/19/2018 0:00
765,Purchase,35975,11/19/2018 0:00
621,Refi,25975,11/19/2018 0:00
767,Refi,8250,11/19/2018 0:00
836,Purchase,23775,11/19/2018 0:00
627,Refi,23175,11/19/2018 0:00
794,Purchase,34300,11/19/2018 0:00
751,Purchase,27800,11/19/2018 0:00
758,Purchase,18000,11/19/2018 0:00
594,Refi,17975,11/19/2018 0:00
800,Purchase,9650,11/19/2018 0:00
703,Refi,8475,11/19/2018 0:00
792,Purchase,11550,11/19/2018 0:00
711,Refi,33775,11/19/2018 0:00
640,Refi,6900,11/19/2018 0:00
628,Refi,12950,11/19/2018 0:00
812,Purchase,10950,11/19/2018 0:00
650,Refi,7700,11/19/2018 0:00
794,Purchase,25250,11/19/2018 0:00
573,Refi,13625,11/19/2018 0:00
809,Purchase,12425,11/19/2018 0:00
760,Purchase,8775,11/20/2018 0:00
609,Purchase,21700,11/20/2018 0:00
683,Refi,19400,11/20/2018 0:00
617,Refi,13350,11/20/2018 0:00
864,Purchase,11875,11/20/2018 0:00
788,Purchase,39375,11/20/2018 0:00
729,Purchase,16050,11/20/2018 0:00
684,Purchase,21600,11/20/2018 0:00
756,Purchase,23250,11/20/2018 0:00
613,Refi,9550,11/20/2018 0:00
625,Refi,15750,11/21/2018 0:00
646,Refi,12975,11/21/2018 0:00
650,Refi,12000,11/21/2018 0:00
655,Purchase,9725,11/21/2018 0:00
681,Refi,20625,11/21/2018 0:00
646,Purchase,17025,11/21/2018 0:00
615,Refi,21850,11/21/2018 0:00
854,Purchase,24325,11/21/2018 0:00
860,Purchase,23725,11/21/2018 0:00
830,Purchase,10000,11/21/2018 0:00
657,Refi,7850,11/21/2018 0:00
656,Refi,18175,11/21/2018 0:00
651,Refi,9400,11/21/2018 0:00
611,Refi,17775,11/21/2018 0:00
586,Refi,20625,11/21/2018 0:00
614,Refi,9700,11/21/2018 0:00
651,Refi,37400,11/21/2018 0:00
643,Refi,13175,11/21/2018 0:00
761,Purchase,14200,11/21/2018 0:00
619,Refi,22250,11/21/2018 0:00
709,Purchase,24075,11/21/2018 0:00
772,Purchase,16000,11/21/2018 0:00
672,Refi,26500,11/21/2018 0:00
612,Refi,11025,11/21/2018 0:00
771,Purchase,6275,11/23/2018 0:00
742,Refi,9300,11/23/2018 0:00
613,Refi,12100,11/23/2018 0:00
770,Purchase,10225,11/23/2018 0:00
703,Purchase,12425,11/23/2018 0:00
736,Purchase,22525,11/23/2018 0:00
840,Purchase,17700,11/23/2018 0:00
751,Purchase,15175,11/23/2018 0:00
822,Purchase,19250,11/26/2018 0:00
780,Purchase,22625,11/26/2018 0:00
733,Refi,19200,11/26/2018 0:00
834,Refi,17150,11/26/2018 0:00
616,Refi,6975,11/26/2018 0:00
687,Refi,18650,11/26/2018 0:00
669,Refi,13225,11/26/2018 0:00
611,Refi,33600,11/26/2018 0:00
641,Refi,16975,11/26/2018 0:00
846,Purchase,27675,11/26/2018 0:00
877,Purchase,19825,11/26/2018 0:00
649,Purchase,11200,11/26/2018 0:00
670,Refi,12575,11/26/2018 0:00
681,Refi,20525,11/26/2018 0:00
590,Refi,12450,11/26/2018 0:00
617,Refi,27675,11/26/2018 0:00
798,Purchase,9400,11/26/2018 0:00
630,Refi,12725,11/26/2018 0:00
580,Refi,33925,11/26/2018 0:00
604,Purchase,9725,11/26/2018 0:00
764,Purchase,14575,11/26/2018 0:00
651,Refi,8675,11/26/2018 0:00
783,Purchase,10350,11/26/2018 0:00
707,Purchase,28250,11/26/2018 0:00
827,Purchase,8700,11/26/2018 0:00
658,Refi,24150,11/26/2018 0:00
775,Purchase,13425,11/26/2018 0:00
739,Refi,21925,11/26/2018 0:00
477,Purchase,10725,11/26/2018 0:00
680,Refi,21275,11/26/2018 0:00
577,Purchase,19900,11/26/2018 0:00
732,Purchase,22875,11/26/2018 0:00
879,Purchase,12725,11/27/2018 0:00
824,Purchase,26950,11/27/2018 0:00
612,Refi,14225,11/27/2018 0:00
664,Refi,8250,11/27/2018 0:00
775,Purchase,15425,11/27/2018 0:00
655,Purchase,14375,11/27/2018 0:00
654,Refi,33250,11/27/2018 0:00
624,Refi,20950,11/27/2018 0:00
670,Refi,12400,11/27/2018 0:00
748,Purchase,9850,11/27/2018 0:00
649,Refi,22025,11/27/2018 0:00
697,Purchase,15800,11/27/2018 0:00
661,Purchase,11950,11/27/2018 0:00
590,Purchase,15800,11/27/2018 0:00
618,Refi,13150,11/27/2018 0:00
680,Refi,10475,11/27/2018 0:00
811,Purchase,17025,11/27/2018 0:00
